"","nct_id","x"
"119597","NCT02677675","Behavioral"
"119598","NCT02677779","Procedure"
"119599","NCT02677844","Drug"
"119600","NCT02677857","Behavioral"
"119601","NCT02677935","Other"
"119602","NCT02678039","Device"
"119603","NCT02678208","Drug"
"119604","NCT02678286","Drug"
"119605","NCT02678364","Dietary Supplement"
"119606","NCT02678559","Other"
"119607","NCT02678585","Drug"
"119608","NCT02678598","Drug"
"119609","NCT02678611","Dietary Supplement"
"119610","NCT02678637","Other"
"119611","NCT02678663","Procedure"
"119612","NCT02678676","Other"
"119613","NCT02678793","Drug"
"119614","NCT02678819","Device"
"119615","NCT02678923","Drug"
"119616","NCT02678988","Device"
"119617","NCT02679014","Drug"
"119618","NCT02679027","Other"
"119619","NCT02679053","Behavioral"
"119620","NCT02679118","Device"
"119621","NCT02679183","Dietary Supplement"
"119622","NCT02679209","Biological"
"119623","NCT02679222","Dietary Supplement"
"119624","NCT02679313","Device"
"119625","NCT02679339","Drug"
"119626","NCT02679365","Procedure"
"119627","NCT02679417","Behavioral"
"119628","NCT02679443","Dietary Supplement"
"119629","NCT02679456","Drug"
"119630","NCT02679469","Drug"
"119631","NCT02679521","Device"
"119632","NCT02679586","Device"
"119633","NCT02679729","Drug"
"119634","NCT02679833","Dietary Supplement"
"119635","NCT02679898","Other"
"119636","NCT02679911","Drug"
"119637","NCT02679976","Device"
"119638","NCT02679989","Behavioral"
"119639","NCT02680002","Biological"
"119640","NCT02680119","Drug"
"119641","NCT02680132","Drug"
"119642","NCT02680158","Device"
"119643","NCT02680197","Drug"
"119644","NCT02680249","Drug"
"119645","NCT02680275","Drug"
"119646","NCT02680340","Procedure"
"119647","NCT02680353","Procedure"
"119648","NCT02680418","Drug"
"119649","NCT02680444","Behavioral"
"119650","NCT02680457","Drug"
"119651","NCT02680470","Device"
"119652","NCT02680522","Other"
"119653","NCT02680561","Drug"
"119654","NCT02680600","Drug"
"119655","NCT02680808","Drug"
"119656","NCT02680873","Other"
"119657","NCT02680899","Behavioral"
"119658","NCT02680977","Drug"
"119659","NCT02681094","Drug"
"119660","NCT02681133","Other"
"119661","NCT02681172","Drug"
"119662","NCT02681198","Drug"
"119663","NCT02681224","Other"
"119664","NCT02681289","Other"
"119665","NCT02681354","Other"
"119666","NCT02681367","Other"
"119667","NCT02681380","Other"
"119668","NCT02681393","Behavioral"
"119669","NCT02681458","Other"
"119670","NCT02681471","Other"
"119671","NCT02681484","Behavioral"
"119672","NCT02681588","Procedure"
"119673","NCT02681640","Other"
"119674","NCT02681653","Drug"
"119675","NCT02681679","Drug"
"119676","NCT02681835","Device"
"119677","NCT02681861","Drug"
"119678","NCT02681900","Behavioral"
"119679","NCT02681939","Drug"
"119680","NCT02681952","Drug"
"119681","NCT02681978","Drug"
"119682","NCT02681991","Drug"
"119683","NCT02682017","Other"
"119684","NCT02682043","Device"
"119685","NCT02682069","Device"
"119686","NCT02682108","Device"
"119687","NCT02682121","Drug"
"119688","NCT02682134","Drug"
"119689","NCT02682160","Other"
"119690","NCT02682173","Other"
"119691","NCT02682225","Drug"
"119692","NCT02682238","Drug"
"119693","NCT02682277","Device"
"119694","NCT02682303","Device"
"119695","NCT02682329","Other"
"119696","NCT02682446","Drug"
"119697","NCT02682498","Drug"
"119698","NCT02682524","Drug"
"119699","NCT02682576","Procedure"
"119700","NCT02682628","Drug"
"119701","NCT02682654","Device"
"119702","NCT02682758","Drug"
"119703","NCT02682771","Device"
"119704","NCT02682823","Device"
"119705","NCT02682940","Device"
"119706","NCT02683109","Drug"
"119707","NCT02683135","Behavioral"
"119708","NCT02683226","Drug"
"119709","NCT02683278","Behavioral"
"119710","NCT02683291","Drug"
"119711","NCT02683382","Device"
"119712","NCT02683408","Other"
"119713","NCT02683421","Drug"
"119714","NCT02683434","Device"
"119715","NCT02683499","Procedure"
"119716","NCT02683538","Device"
"119717","NCT02683551","Procedure"
"119718","NCT02683577","Drug"
"119719","NCT02683603","Drug"
"119720","NCT02683707","Other"
"119721","NCT02683746","Drug"
"119722","NCT02683811","Behavioral"
"119723","NCT02683850","Dietary Supplement"
"119724","NCT02683863","Drug"
"119725","NCT02683928","Biological"
"119726","NCT02683967","Procedure"
"119727","NCT02684149","Procedure"
"119728","NCT02684188","Other"
"119729","NCT02684396","Drug"
"119730","NCT02684409","Drug"
"119731","NCT02684448","Procedure"
"119732","NCT02684500","Device"
"119733","NCT02684526","Procedure"
"119734","NCT02684552","Device"
"119735","NCT02684630","Device"
"119736","NCT02684669","Drug"
"119737","NCT02684760","Drug"
"119738","NCT02684773","Procedure"
"119739","NCT02684877","Other"
"119740","NCT02684929","Dietary Supplement"
"119741","NCT02684942","Drug"
"119742","NCT02685124","Dietary Supplement"
"119743","NCT02685137","Drug"
"119744","NCT02685163","Other"
"119745","NCT02685189","Other"
"119746","NCT02685202","Device"
"119747","NCT02685280","Device"
"119748","NCT02685319","Procedure"
"119749","NCT02685345","Drug"
"119750","NCT02685410","Other"
"119751","NCT02685436","Drug"
"119752","NCT02685475","Drug"
"119753","NCT02685488","Device"
"119754","NCT02685514","Device"
"119755","NCT02685553","Device"
"119756","NCT02685566","Device"
"119757","NCT02685696","Device"
"119758","NCT02685722","Biological"
"119759","NCT02685774","Drug"
"119760","NCT02685956","Device"
"119761","NCT02686047","Device"
"119762","NCT02686190","Other"
"119763","NCT02686216","Drug"
"119764","NCT02686242","Procedure"
"119765","NCT02686281","Drug"
"119766","NCT02686307","Procedure"
"119767","NCT02686359","Biological"
"119768","NCT02686385","Drug"
"119769","NCT02686398","Biological"
"119770","NCT02686619","Drug"
"119771","NCT02686684","Drug"
"119772","NCT02686736","Behavioral"
"119773","NCT02686827","Drug"
"119774","NCT02686840","Drug"
"119775","NCT02687048","Behavioral"
"119776","NCT02687087","Device"
"119777","NCT02687113","Device"
"119778","NCT02687126","Device"
"119779","NCT02687152","Other"
"119780","NCT02687178","Drug"
"119781","NCT02687217","Drug"
"119782","NCT02687282","Other"
"119783","NCT02687295","Dietary Supplement"
"119784","NCT02687334","Drug"
"119785","NCT02687438","Device"
"119786","NCT02687659","Device"
"119787","NCT02687737","Procedure"
"119788","NCT02687750","Device"
"119789","NCT02687789","Other"
"119790","NCT02687854","Drug"
"119791","NCT02687867","Drug"
"119792","NCT02687919","Other"
"119793","NCT02687984","Drug"
"119794","NCT02688127","Drug"
"119795","NCT02688153","Device"
"119796","NCT02688205","Device"
"119797","NCT02688270","Drug"
"119798","NCT02688283","Other"
"119799","NCT02688361","Drug"
"119800","NCT02688374","Other"
"119801","NCT02688387","Drug"
"119802","NCT02688452","Dietary Supplement"
"119803","NCT02688543","Procedure"
"119804","NCT02688556","Drug"
"119805","NCT02688816","Device"
"119806","NCT02688829","Device"
"119807","NCT02688933","Drug"
"119808","NCT02688972","Other"
"119809","NCT02689011","Procedure"
"119810","NCT02689115","Other"
"119811","NCT02689206","Drug"
"119812","NCT02689297","Other"
"119813","NCT02689323","Device"
"119814","NCT02689479","Procedure"
"119815","NCT02689544","Other"
"119816","NCT02689687","Behavioral"
"119817","NCT02689726","Drug"
"119818","NCT02689752","Drug"
"119819","NCT02689765","Dietary Supplement"
"119820","NCT02689791","Dietary Supplement"
"119821","NCT02689804","Drug"
"119822","NCT02689843","Drug"
"119823","NCT02689856","Drug"
"119824","NCT02689882","Dietary Supplement"
"119825","NCT02689895","Other"
"119826","NCT02689934","Dietary Supplement"
"119827","NCT02689960","Drug"
"119828","NCT02689973","Behavioral"
"119829","NCT02689986","Drug"
"119830","NCT02689999","Drug"
"119831","NCT02690025","Drug"
"119832","NCT02690051","Device"
"119833","NCT02690103","Drug"
"119834","NCT02690155","Drug"
"119835","NCT02690181","Biological"
"119836","NCT02690220","Device"
"119837","NCT02690311","Device"
"119838","NCT02690389","Drug"
"119839","NCT02690493","Procedure"
"119840","NCT02690506","Drug"
"119841","NCT02690519","Drug"
"119842","NCT02690571","Other"
"119843","NCT02690610","Procedure"
"119844","NCT02690675","Dietary Supplement"
"119845","NCT02690727","Drug"
"119846","NCT02690740","Other"
"119847","NCT02690766","Behavioral"
"119848","NCT02690779","Other"
"119849","NCT02690792","Other"
"119850","NCT02690831","Other"
"119851","NCT02690857","Drug"
"119852","NCT02690961","Drug"
"119853","NCT02691143","Other"
"119854","NCT02691208","Other"
"119855","NCT02691325","Drug"
"119856","NCT02691416","Drug"
"119857","NCT02691429","Other"
"119858","NCT02691442","Drug"
"119859","NCT02691468","Device"
"119860","NCT02691481","Dietary Supplement"
"119861","NCT02691507","Device"
"119862","NCT02691559","Device"
"119863","NCT02691572","Procedure"
"119864","NCT02691676","Drug"
"119865","NCT02691702","Drug"
"119866","NCT02691754","Other"
"119867","NCT02691910","Drug"
"119868","NCT02692001","Other"
"119869","NCT02692079","Procedure"
"119870","NCT02692144","Other"
"119871","NCT02692170","Biological"
"119872","NCT02692196","Device"
"119873","NCT02692209","Device"
"119874","NCT02692222","Other"
"119875","NCT02692235","Dietary Supplement"
"119876","NCT02692261","Procedure"
"119877","NCT02692326","Procedure"
"119878","NCT02692352","Other"
"119879","NCT02692365","Procedure"
"119880","NCT02692378","Drug"
"119881","NCT02692456","Device"
"119882","NCT02692482","Device"
"119883","NCT02692560","Behavioral"
"119884","NCT02692677","Drug"
"119885","NCT02692690","Device"
"119886","NCT02692703","Drug"
"119887","NCT02692859","Biological"
"119888","NCT02692963","Biological"
"119889","NCT02693002","Drug"
"119890","NCT02693054","Device"
"119891","NCT02693106","Dietary Supplement"
"119892","NCT02693132","Behavioral"
"119893","NCT02693171","Drug"
"119894","NCT02693197","Drug"
"119895","NCT02693210","Drug"
"119896","NCT02693275","Device"
"119897","NCT02693288","Procedure"
"119898","NCT02693314","Dietary Supplement"
"119899","NCT02693379","Device"
"119900","NCT02693418","Drug"
"119901","NCT02693522","Drug"
"119902","NCT02693600","Procedure"
"119903","NCT02693613","Drug"
"119904","NCT02693678","Other"
"119905","NCT02693704","Device"
"119906","NCT02693769","Drug"
"119907","NCT02693782","Dietary Supplement"
"119908","NCT02694107","Other"
"119909","NCT02694133","Procedure"
"119910","NCT02694172","Other"
"119911","NCT02694198","Other"
"119912","NCT02694211","Behavioral"
"119913","NCT02694237","Behavioral"
"119914","NCT02694302","Device"
"119915","NCT02694315","Other"
"119916","NCT02694354","Drug"
"119917","NCT02694367","Other"
"119918","NCT02694419","Device"
"119919","NCT02694471","Behavioral"
"119920","NCT02694484","Other"
"119921","NCT02694536","Drug"
"119922","NCT02694549","Device"
"119923","NCT02694562","Device"
"119924","NCT02694601","Dietary Supplement"
"119925","NCT02694627","Behavioral"
"119926","NCT02694705","Device"
"119927","NCT02694718","Drug"
"119928","NCT02694731","Behavioral"
"119929","NCT02694744","Drug"
"119930","NCT02694900","Other"
"119931","NCT02694991","Other"
"119932","NCT02695017","Device"
"119933","NCT02695212","Drug"
"119934","NCT02695225","Behavioral"
"119935","NCT02695251","Other"
"119936","NCT02695290","Drug"
"119937","NCT02695303","Drug"
"119938","NCT02695316","Other"
"119939","NCT02695355","Drug"
"119940","NCT02695381","Drug"
"119941","NCT02695420","Drug"
"119942","NCT02695446","Drug"
"119943","NCT02695485","Procedure"
"119944","NCT02695511","Other"
"119945","NCT02695563","Drug"
"119946","NCT02695576","Other"
"119947","NCT02695602","Procedure"
"119948","NCT02695654","Drug"
"119949","NCT02695719","Drug"
"119950","NCT02695745","Drug"
"119951","NCT02695758","Procedure"
"119952","NCT02695940","Drug"
"119953","NCT02696018","Device"
"119954","NCT02696057","Other"
"119955","NCT02696070","Device"
"119956","NCT02696122","Procedure"
"119957","NCT02696148","Drug"
"119958","NCT02696239","Device"
"119959","NCT02696278","Other"
"119960","NCT02696291","Drug"
"119961","NCT02696317","Device"
"119962","NCT02696369","Drug"
"119963","NCT02696460","Procedure"
"119964","NCT02696473","Dietary Supplement"
"119965","NCT02696486","Behavioral"
"119966","NCT02696499","Drug"
"119967","NCT02696577","Drug"
"119968","NCT02696590","Dietary Supplement"
"119969","NCT02696694","Other"
"119970","NCT02696772","Other"
"119971","NCT02696837","Device"
"119972","NCT02696850","Drug"
"119973","NCT02696915","Drug"
"119974","NCT02697071","Drug"
"119975","NCT02697149","Radiation"
"119976","NCT02697175","Device"
"119977","NCT02697188","Drug"
"119978","NCT02697214","Device"
"119979","NCT02697266","Other"
"119980","NCT02697305","Dietary Supplement"
"119981","NCT02697370","Drug"
"119982","NCT02697474","Biological"
"119983","NCT02697526","Other"
"119984","NCT02697539","Other"
"119985","NCT02697552","Drug"
"119986","NCT02697682","Biological"
"119987","NCT02697695","Other"
"119988","NCT02697864","Drug"
"119989","NCT02697903","Dietary Supplement"
"119990","NCT02697955","Drug"
"119991","NCT02697994","Other"
"119992","NCT02698007","Device"
"119993","NCT02698072","Other"
"119994","NCT02698085","Other"
"119995","NCT02698098","Drug"
"119996","NCT02698176","Drug"
"119997","NCT02698267","Drug"
"119998","NCT02698319","Behavioral"
"119999","NCT02698332","Device"
"120000","NCT02698423","Device"
"120001","NCT02698436","Device"
"120002","NCT02698553","Drug"
"120003","NCT02698566","Drug"
"120004","NCT02698605","Device"
"120005","NCT02698670","Device"
"120006","NCT02698683","Other"
"120007","NCT02698709","Other"
"120008","NCT02698748","Drug"
"120009","NCT02698800","Device"
"120010","NCT02698878","Dietary Supplement"
"120011","NCT02698904","Behavioral"
"120012","NCT02698943","Procedure"
"120013","NCT02699008","Drug"
"120014","NCT02699034","Procedure"
"120015","NCT02699164","Device"
"120016","NCT02699203","Behavioral"
"120017","NCT02699242","Device"
"120018","NCT02699294","Other"
"120019","NCT02699307","Behavioral"
"120020","NCT02699320","Other"
"120021","NCT02699398","Behavioral"
"120022","NCT02699489","Procedure"
"120023","NCT02699541","Behavioral"
"120024","NCT02699567","Other"
"120025","NCT02699580","Device"
"120026","NCT02699593","Device"
"120027","NCT02699658","Drug"
"120028","NCT02699684","Device"
"120029","NCT02699710","Drug"
"120030","NCT02699827","Drug"
"120031","NCT02699840","Biological"
"120032","NCT02699879","Drug"
"120033","NCT02699892","Drug"
"120034","NCT02700165","Device"
"120035","NCT02700204","Device"
"120036","NCT02700282","Behavioral"
"120037","NCT02700334","Drug"
"120038","NCT02700347","Drug"
"120039","NCT02700360","Dietary Supplement"
"120040","NCT02700399","Device"
"120041","NCT02700438","Drug"
"120042","NCT02700477","Dietary Supplement"
"120043","NCT02700594","Other"
"120044","NCT02700672","Other"
"120045","NCT02700737","Other"
"120046","NCT02700776","Other"
"120047","NCT02700789","Procedure"
"120048","NCT02700867","Device"
"120049","NCT02700906","Drug"
"120050","NCT02701010","Behavioral"
"120051","NCT02701101","Device"
"120052","NCT02701114","Procedure"
"120053","NCT02701179","Drug"
"120054","NCT02701270","Dietary Supplement"
"120055","NCT02701296","Drug"
"120056","NCT02701309","Device"
"120057","NCT02701361","Behavioral"
"120058","NCT02701374","Drug"
"120059","NCT02701387","Device"
"120060","NCT02701439","Device"
"120061","NCT02701530","Behavioral"
"120062","NCT02701556","Device"
"120063","NCT02701569","Other"
"120064","NCT02701582","Device"
"120065","NCT02701621","Other"
"120066","NCT02701686","Behavioral"
"120067","NCT02701842","Device"
"120068","NCT02701933","Drug"
"120069","NCT02701959","Dietary Supplement"
"120070","NCT02701985","Drug"
"120071","NCT02702011","Drug"
"120072","NCT02702206","Drug"
"120073","NCT02702245","Dietary Supplement"
"120074","NCT02702336","Behavioral"
"120075","NCT02702362","Device"
"120076","NCT02702531","Device"
"120077","NCT02702557","Other"
"120078","NCT02702648","Drug"
"120079","NCT02702661","Procedure"
"120080","NCT02702726","Other"
"120081","NCT02702739","Drug"
"120082","NCT02702778","Drug"
"120083","NCT02702817","Drug"
"120084","NCT02702856","Other"
"120085","NCT02702921","Device"
"120086","NCT02702934","Other"
"120087","NCT02702947","Dietary Supplement"
"120088","NCT02703025","Dietary Supplement"
"120089","NCT02703051","Drug"
"120090","NCT02703129","Other"
"120091","NCT02703142","Procedure"
"120092","NCT02703181","Drug"
"120093","NCT02703324","Drug"
"120094","NCT02703337","Drug"
"120095","NCT02703350","Drug"
"120096","NCT02703441","Other"
"120097","NCT02703519","Procedure"
"120098","NCT02703701","Behavioral"
"120099","NCT02703727","Behavioral"
"120100","NCT02703857","Drug"
"120101","NCT02703870","Device"
"120102","NCT02703883","Device"
"120103","NCT02703896","Drug"
"120104","NCT02703935","Behavioral"
"120105","NCT02703948","Device"
"120106","NCT02703974","Behavioral"
"120107","NCT02703987","Other"
"120108","NCT02704078","Device"
"120109","NCT02704104","Device"
"120110","NCT02704182","Device"
"120111","NCT02704195","Procedure"
"120112","NCT02704234","Other"
"120113","NCT02704247","Device"
"120114","NCT02704286","Behavioral"
"120115","NCT02704351","Procedure"
"120116","NCT02704468","Other"
"120117","NCT02704559","Drug"
